S_INFO_WINDCODE,TRADE_DT,S_DQ_ADJPRECLOSE,S_DQ_OPEN,S_DQ_ADJCLOSE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_TRADESTATUS,WIND_PRI_IND,S_VAL_MV,S_DQ_TURN,RETURN,RETURN_NXT,S_DQ_TURN_winsorized,lnMV,turnover
600288.SH,2010-01-04,47.5000,10.7600,49.2700,11.8400,9.6800,交易,Information Technology,487468.8,15.6506,0.037263157894736842105263158,0.009742236655165415059874163,10.9325,13.096981567371952,2.627997135682806
000523.SZ,2010-01-04,22.5400,8.2500,22.4300,9.1000,7.4400,交易,Consumer Staples,142034.8165,2.4139,-0.0048802129547471162377994676,0.014266607222469906375390103,2.4139,11.863827493149788,-0.658293188551985
000920.SZ,2010-01-04,21.6900,7.2600,21.7500,7.9900,6.5300,交易,Industrials,307216.0,1.8962,0.002766251728907330567081604,0.021609195402298850574712644,1.8962,12.635306362232697,-0.7485293764014752
000716.SZ,2010-01-04,16.6200,9.1400,16.2400,9.5900,8.6700,交易,Consumer Staples,159007.5079,2.7571,-0.0228640192539109506618531889,0.002463054187192118226600985,2.7571,11.976706699584419,-0.5177197590595211
002084.SZ,2010-01-04,15.2100,11.5000,15.5300,12.6100,10.3100,交易,Industrials,272661.4461,2.7068,0.021038790269559500328731098,0.032839665164198325820991629,2.7068,12.515986180400963,-0.4664289368735254
002240.SZ,2010-01-04,11.6300,11.5700,11.6100,12.6600,10.3600,交易,Materials,352386.81,2.2179,-0.0017196904557179707652622528,-0.0017226528854435831180017227,2.2179,12.772484743285789,-0.612704608413003
600778.SH,2010-01-04,30.2900,8.9600,32.3600,9.7800,8.0000,交易,Consumer Discretionary,295916.7844,5.2783,0.068339385935952459557609772,0.013906056860321384425216316,5.2783,12.597833559996904,0.48803722928317583
600523.SH,2010-01-04,20.9700,16.1100,21.7300,17.6100,14.4100,交易,Consumer Discretionary,479108.9142,6.0382,0.036242250834525512637100620,0.058904739990796134376438104,6.0382,13.079683228834627,0.8292869409274494
600728.SH,2010-01-04,48.2800,18.8500,47.7900,19.7400,17.8600,交易,Information Technology,387423.315,4.8596,-0.0101491300745650372825186413,-0.0493827160493827160493827160,4.8596,12.867273211417194,0.36920263129302316
600818.SH,2010-01-04,35.2300,20.1100,35.0000,22.0900,18.0700,交易,Consumer Discretionary,529990.5629,1.2018,-0.0065285268237297757592960545,-0.0185714285714285714285714286,1.2018,13.180614479520722,-0.9328782992791683
600696.SH,2010-01-04,25.7700,7.8000,24.7500,8.5800,7.0200,交易,Financials,255083.597,6.3954,-0.0395809080325960419091967404,-0.0040404040404040404040404040,6.3954,12.44934660178815,0.878867134831917
002145.SZ,2010-01-04,10.4200,10.3800,10.5100,10.9400,9.9000,交易,Materials,199690.0,7.1802,0.008637236084452975047984645,-0.0105485232067510548523206751,7.1802,12.204521443037438,1.1352640131159428
002278.SZ,2010-01-04,25.9000,26.0100,26.1000,28.4900,23.3100,交易,Energy,474010.9531,3.6457,0.007722007722007722007722008,0.002681992337164750957854406,3.6457,13.06898570821614,-0.05027359769257943
600278.SH,2010-01-04,18.0900,12.1600,18.1400,13.3300,10.9100,交易,Consumer Discretionary,388800.0,3.7685,0.002763957987838584853510227,-0.0011025358324145534729878721,3.7685,12.87082035156842,-0.030831253681128306
600327.SH,2010-01-04,63.1200,14.4000,64.8800,15.7700,12.9100,交易,Consumer Discretionary,480627.0075,1.6009,0.027883396704689480354879594,0.030517879161528976572133169,1.6009,13.082846796086379,-0.7990328792608874
002264.SZ,2010-01-04,35.9000,35.2900,36.0600,38.5000,31.5000,交易,Consumer Staples,375683.2,1.7498,0.004456824512534818941504178,-0.0244037714919578480310593455,1.7498,12.8365015140331,-0.7762423045394897
000590.SZ,2010-01-04,32.5500,7.7500,32.1700,8.5000,6.9600,交易,Health Care,155113.7167,1.6619,-0.0116743471582181259600614439,0.020826857320484923842088903,1.6619,11.951913783036316,-0.9229242385839374
600589.SH,2010-01-04,31.3700,7.7300,31.2100,8.4800,6.9400,交易,Materials,461526.91,1.0639,-0.0051004144086707044947401976,0.006408202499198974687600128,1.0639,13.042295641084245,-1.0013860432068618
000760.SZ,2010-01-04,49.8100,8.5200,49.6300,9.3700,7.6700,交易,Consumer Discretionary,201087.5959,2.2074,-0.0036137321822927123067657097,0.001208946201894015716300625,2.2074,12.211495892605269,-0.6891203379965489
600061.SH,2010-01-04,58.3500,10.2000,59.1500,11.2200,9.1800,交易,Consumer Discretionary,443671.76,1.6832,0.013710368466152527849185947,0.002028740490278951817413356,1.6832,13.0028402887334,-0.7791728508965127
002019.SZ,2010-01-04,89.8500,16.3000,88.5300,17.9200,14.6600,交易,Health Care,353774.1,1.5078,-0.0146911519198664440734557596,0.019880266576301818592567491,1.5078,12.776413852827512,-0.8728414873527125
000789.SZ,2010-01-04,17.1600,7.5000,17.2300,8.2100,6.7100,交易,Materials,296536.2747,1.2876,0.004079254079254079254079254,0.020893789901334881021474173,1.2876,12.599924832938308,-0.976494941211993
600604.SH,2010-01-04,189.3700,7.4900,191.7000,7.6700,6.9400,交易,Industrials,418605.9514,1.5433,0.012303955219939800390769393,-0.0027125717266562336984872196,1.5433,12.944685306284274,-0.8380458291301918
600483.SH,2010-01-04,14.0400,6.5500,14.4100,7.0500,5.7700,交易,Consumer Discretionary,189822.2825,7.9349,0.026353276353276353276353276,0.009021512838306731436502429,7.9349,12.153843558161762,1.4057247365515118
600680.SH,2010-01-04,44.7800,11.5300,45.8700,12.6100,10.3100,交易,Information Technology,448732.5456,7.4837,0.024341223760607414024117910,0.008502289077828646173969915,7.4837,13.014182322429287,1.351391315893638
002178.SZ,2010-01-04,15.7700,15.8000,16.1000,17.2600,14.1200,交易,Information Technology,128160.0,7.7114,0.020925808497146480659480025,0.011180124223602484472049689,7.7114,11.761034762302186,1.2728799073002877
002306.SZ,2010-01-04,33.3600,33.4800,32.7000,36.7000,30.0200,交易,Consumer Discretionary,654000.0,4.6720,-0.0197841726618705035971223022,-0.0186544342507645259938837920,4.6720,13.390862630439337,0.36806748329654926
600745.SH,2010-01-04,19.7900,9.2700,19.7200,10.2300,8.3700,交易,Financials,303476.5286,3.9952,-0.0035371399696816574027286508,0.020791075050709939148073022,3.9952,12.623059550741539,0.020333035827094583
600658.SH,2010-01-04,45.5100,11.8500,45.0600,13.2100,10.8100,交易,Financials,689735.811,1.6158,-0.0098879367172050098879367172,0.014203284509542831779849090,1.6158,13.444063920646485,-0.7468417847507487
600791.SH,2010-01-04,51.6400,7.5300,50.4000,8.2500,6.7500,交易,Financials,331508.16,1.6508,-0.0240123934934159566227730442,-0.0206349206349206349206349206,1.6508,12.711407703689716,-0.828761040794273
000906.SZ,2010-01-04,25.2000,10.1900,25.5000,11.1100,9.0900,交易,Industrials,242725.0,2.6179,0.011904761904761904761904762,-0.0129411764705882352941176471,2.6179,12.399684394238346,-0.5141032139155495
002085.SZ,2010-01-04,13.4100,11.9000,14.0600,13.0200,10.6600,交易,Consumer Discretionary,352878.35,5.3188,0.048471290082028337061894109,0.011379800853485064011379801,5.3188,12.773878658957416,0.5256736477680811
300015.SZ,2010-01-04,48.8000,48.9700,48.7700,53.6800,43.9200,交易,Health Care,651079.5,2.7624,-0.0006147540983606557377049180,0.045724830838630305515685872,2.7624,13.386387033550356,-0.3334378650695362
000158.SZ,2010-01-04,20.7900,9.4300,20.9900,10.2500,8.3900,交易,Consumer Discretionary,676448.201,2.4513,0.009620009620009620009620010,0.007146260123868508813720819,2.4513,13.424611154555725,-0.4426842485362269
600652.SH,2010-01-04,35415.6100,6.7600,35310.8300,7.4400,6.0800,交易,Energy,375419.7281,1.8523,-0.0029585823878227708064325307,0.038575700429584917715046630,1.8523,12.8357999539647,-0.738710006578446
600273.SH,2010-01-04,19.0000,13.4600,18.5100,14.7500,12.0700,交易,Consumer Discretionary,411705.0,1.8530,-0.0257894736842105263157894737,-0.0010804970286331712587790384,1.8530,12.928062352449855,-0.7265192968668235
600789.SH,2010-01-04,14.3500,6.8200,14.1000,7.5000,6.1400,交易,Health Care,389655.5683,4.9450,-0.0174216027874564459930313589,-0.0028368794326241134751773050,4.9450,12.873018469686729,0.4012921748367408
000058.SZ,2010-01-04,21.4600,6.7000,21.4000,7.3900,6.0500,交易,Information Technology,525815.3367,5.0123,-0.0027958993476234855545200373,-0.0121495327102803738317757009,5.0123,13.17270535916748,0.4647582129320854
600621.SH,2010-01-04,2229.2900,8.8000,2234.3800,9.6400,7.8800,交易,Industrials,460144.3042,1.4302,0.002283238161028847749731977,-0.0068341105810112872474690966,1.4302,13.03929542405283,-0.8673222042415624
000733.SZ,2010-01-04,29.5500,13.8300,30.3600,15.1800,12.4200,交易,Information Technology,507814.16,3.6001,0.027411167512690355329949239,0.008563899868247694334650856,3.6001,13.137870832858027,-0.058101248097875556
002014.SZ,2010-01-04,39.6600,18.0700,40.7800,19.9400,16.3200,交易,Materials,259468.8,1.8135,0.028240040342914775592536561,0.012260912211868563021088769,1.8135,12.466391743145856,-0.8007331775223546
000837.SZ,2010-01-04,44.5600,11.3900,44.7500,12.4200,10.1600,交易,Industrials,395445.7584,2.5223,0.004263913824057450628366248,-0.0140782122905027932960893855,2.5223,12.887768909881695,-0.4860618047818745
600222.SH,2010-01-04,30.4900,9.8300,30.1800,10.7900,8.8300,交易,Health Care,308029.8717,2.0592,-0.0101672679567071170875696950,0.008946322067594433399602386,2.0592,12.63795204329183,-0.688357355101025
600678.SH,2010-01-04,28.4200,6.7200,28.5000,7.0700,6.3900,交易,Materials,235568.25,1.8147,0.002814919071076706544686840,-0.0014035087719298245614035088,1.8147,12.369755959369314,-0.8127921643834448
000739.SZ,2010-01-04,44.4300,10.0400,43.9800,11.0000,9.0000,交易,Health Care,254168.3291,2.0030,-0.0101282916948008102633355841,-0.0009095043201455206912232833,2.0030,12.445752039495515,-0.7338460947130891
600129.SH,2010-01-04,30.1400,13.0000,30.5800,14.2100,11.6300,交易,Health Care,430506.18,1.9913,0.014598540145985401459854015,-0.0068672334859385219097449313,1.9913,12.972716958147581,-0.6699798248245453
000966.SZ,2010-01-04,9.6800,5.4200,9.6600,5.9200,4.8400,交易,Utilities,297574.2755,0.8832,-0.0020661157024793388429752066,0.006211180124223602484472050,1.0639,12.603419138352784,-1.0581529617580696
002126.SZ,2010-01-04,20.6300,20.6300,20.6800,22.3300,18.2700,交易,Consumer Discretionary,203500.0,4.7846,0.002423654871546291808046534,-0.0140232108317214700193423598,4.7846,12.223421283864786,0.2583939070934257
600258.SH,2010-01-04,34.4600,23.5000,34.4700,25.4400,20.8200,交易,Consumer Discretionary,535459.6,3.2501,0.000290191526407428903076030,-0.0078328981723237597911227154,3.2501,13.190880722513198,-0.1797135548222435
002215.SZ,2010-01-04,53.2500,30.5500,53.4400,34.0900,27.8900,交易,Materials,630708.0,1.8481,0.003568075117370892018779343,0.041354790419161676646706587,1.8481,13.354598276890307,-0.6731471476431745
600987.SH,2010-01-04,19.4100,8.9900,19.2400,9.8900,8.0900,交易,Consumer Discretionary,377374.14,2.1836,-0.0087583719732096857290056672,0.002079002079002079002079002,2.1836,12.840992388106246,-0.6164333733560509
000584.SZ,2010-01-04,33.1400,11.3000,33.7300,12.4200,10.1600,交易,Materials,469806.4441,1.8611,0.017803258901629450814725407,0.037355469908093685146753632,1.8611,13.060076067800829,-0.7064707133646273
002170.SZ,2010-01-04,33.5200,10.4600,34.4100,11.3000,9.2400,交易,Materials,321006.24,6.9254,0.026551312649164677804295943,0.034001743679163034001743679,6.9254,12.67921584117555,1.103138456568626
002253.SZ,2010-01-04,44.3800,36.9900,45.2200,40.0500,32.7700,交易,Information Technology,231504.0,4.8166,0.018927444794952681388012618,0.022998673153471915081822203,4.8166,12.352352430976863,0.2868163649550981
000561.SZ,2010-01-04,23.3100,9.3100,23.6900,9.7100,8.7900,交易,Consumer Discretionary,323133.3801,1.5835,0.016302016302016302016302016,-0.0139299282397636133389615872,1.5835,12.68582045845399,-0.8567733872863258
600638.SH,2010-01-04,191.1800,16.8400,192.9500,18.9800,15.5300,交易,Financials,976986.5031,12.9967,0.009258290616173239878648394,-0.0040424980564913189945581757,10.9325,13.792228116292854,2.7179244933106768
002031.SZ,2010-01-04,31.2200,13.0100,31.4900,14.1100,11.5500,交易,Industrials,343265.0167,8.9006,0.008648302370275464445868033,0.019053667831057478564623690,8.9006,12.74625807125303,1.8368152952933037
600165.SH,2010-01-04,16.1300,8.2000,15.8700,8.9200,7.3000,交易,Materials,154774.901,1.7868,-0.0161190328580285182889026658,-0.0126023944549464398235664776,1.7868,11.949727088749045,-0.8773620256700472
002080.SZ,2010-01-04,37.2700,35.9400,37.2200,39.4900,32.3100,交易,Materials,537750.0,0.4433,-0.0013415615776764153474644486,0.031166039763567974207415368,1.0639,13.195149047129977,-0.981615067095657
002245.SZ,2010-01-04,32.1100,16.0300,31.6500,17.6200,14.4200,交易,Industrials,192006.4,4.6857,-0.0143257552164434755527872937,0.029067930489731437598736177,4.6857,12.165283983787708,0.21457243278263405
600077.SH,2010-01-04,47.3000,11.9000,47.7000,13.0500,10.6700,交易,Industrials,190305.6267,7.5195,0.008456659619450317124735729,-0.0033542976939203354297693920,7.5195,12.156386620372091,1.2535794117125112
600105.SH,2010-01-04,30.7500,11.1200,30.5300,12.1200,9.9200,交易,Information Technology,297688.8454,2.6589,-0.0071544715447154471544715447,0.027513920733704552898788077,2.6589,12.603804077037518,-0.47265193337606215
600485.SH,2010-01-04,48.7900,17.4000,50.9300,19.0200,15.5600,交易,Information Technology,246620.76,6.8053,0.043861447017831522853043656,0.067150991557039073237777341,6.8053,12.415607051083871,1.0249585214090833
600862.SH,2010-01-04,45.7400,12.9900,46.0600,14.1900,11.6100,交易,Industrials,309739.7484,8.1701,0.006996064713598600787057280,0.035388623534520191055145462,8.1701,12.643487702575653,1.5553893630431805
600133.SH,2010-01-04,24.6100,11.1200,26.1300,12.1000,9.9000,交易,Financials,321891.6896,7.7554,0.061763510767980495733441690,0.100267891312667432070417145,7.7554,12.681970400240377,1.408149624010451
600716.SH,2010-01-04,41.3600,9.5900,41.4900,10.0300,9.0700,交易,Materials,533874.24,1.3402,0.003143133462282398452611219,0.008435767654856591949867438,1.3402,13.187915584588552,-0.8811336475888685
000812.SZ,2010-01-04,26.8800,6.8500,27.1600,7.4400,6.0800,交易,Industrials,254631.3084,1.5357,0.010416666666666666666666667,0.017673048600883652430044183,1.5357,12.447571928479936,-0.9051350652312039
002037.SZ,2010-01-04,33.8100,18.4900,33.1700,20.3300,16.6300,交易,Materials,241310.3,2.2221,-0.0189293108547766932860100562,-0.0072354537232438950859210130,2.2221,12.393838936155918,-0.6601393005418791
000029.SZ,2010-01-04,15.3800,7.2100,15.3800,7.9000,6.4600,交易,Financials,726371.88,0.8977,0,-0.0182054616384915474642392718,1.0639,13.495817394066169,-0.9427248201691847
600800.SH,2010-01-04,58.4400,5.9000,58.4400,6.2000,5.6100,交易,Information Technology,360649.9177,2.1021,0,0.008384668035592060232717317,2.1021,12.795663009732708,-0.652211453492707
002061.SZ,2010-01-04,15.0000,14.1500,15.2500,15.4400,12.6400,交易,Materials,199891.44,9.0799,0.016666666666666666666666667,0.004590163934426229508196721,9.0799,12.205529698160923,1.8326870394354493
000868.SZ,2010-01-04,44.5200,13.9000,44.1900,15.0200,12.2900,交易,Consumer Discretionary,415998.55,3.6386,-0.0074123989218328840970350404,-0.0124462548087802670287395338,3.6386,12.938437053660403,-0.06976562737862255
300028.SZ,2010-01-04,31.0600,31.3800,30.9600,34.1700,27.9500,交易,Consumer Discretionary,455112.0,4.5504,-0.0032195750160978750804893754,-0.0109819121447028423772609819,4.5504,13.028298821488354,0.2765375315202062
600807.SH,2010-01-04,46.2200,18.4100,46.6700,20.2800,16.6000,交易,Financials,298991.7672,2.5269,0.009736045002163565556036348,0.002571244911077780158560103,2.5269,12.608171317545583,-0.5205381852475001
600128.SH,2010-01-04,50.1200,17.8600,49.9000,19.8000,16.2000,交易,Consumer Discretionary,442207.36,5.7171,-0.0043894652833200319233838787,-0.0016032064128256513026052104,5.7171,12.999534191319437,0.7010589226447426
600620.SH,2010-01-04,1593.9000,7.7700,1579.3900,8.4600,6.9200,交易,Financials,268332.2871,1.2976,-0.0091034569295438860656251961,-0.0170572182931384901765871634,1.2976,12.499981368718778,-0.9857516874993837
600210.SH,2010-01-04,44.6300,7.9000,44.3400,8.6500,7.0700,交易,Materials,1122090.9394,1.2354,-0.0064978713869594443199641497,-0.0051871898962562020748759585,1.2354,13.930704412938956,-0.8235241527591284
600391.SH,2010-01-04,29.9900,23.2700,30.5200,25.5800,20.9300,交易,Industrials,310646.3904,3.1426,0.017672557519173057685895298,0.020969855832241153342070773,3.1426,12.646410535916848,-0.2895969059146582
600486.SH,2010-01-04,57.0200,39.4400,57.7800,43.1100,35.2700,交易,Materials,525901.0925,2.5134,0.013328656611715187653454928,0.022326064382139148494288681,2.5134,13.172868436966416,-0.45245210357539195
000965.SZ,2010-01-04,24.9300,15.1600,25.7900,16.6100,13.5900,交易,Financials,720953.7819,3.8465,0.034496590453269153630164460,-0.0531213648701046917409848779,3.8465,13.48833031143849,0.07767140466425963
002131.SZ,2010-01-04,38.1800,18.7700,38.8300,20.5400,16.8000,交易,Industrials,285913.44,5.7265,0.017024620220010476689366160,0.019572495493175379860932269,5.7265,12.563444386649355,0.6481027605681092
000715.SZ,2010-01-04,34.9800,11.4200,36.5700,12.5700,10.2900,交易,Consumer Discretionary,333412.17,2.9824,0.045454545454545454545454545,0.027618266338528848783155592,2.9824,12.717134751332084,-0.3392510734586094
000807.SZ,2010-01-04,69.1000,13.7700,69.2000,14.9500,12.2300,交易,Materials,1611395.7171,2.5712,0.001447178002894356005788712,0.042630057803468208092485549,2.5712,14.292611266446562,-0.28640212644441354
600371.SH,2010-01-04,23.8500,13.2000,23.8700,14.2200,11.6400,交易,Consumer Staples,200570.0,5.2685,0.000838574423480083857442348,0.019271051529116045245077503,5.2685,12.208918591980092,0.4341355053581017
300011.SZ,2010-01-04,70.0000,70.3500,70.0300,77.0000,63.0000,交易,Industrials,359786.128,3.3935,0.000428571428571428571428571,0.008139368841924889333142939,3.3935,12.793265045002675,-0.17850799750291219
600677.SH,2010-01-04,77.7800,12.8800,74.9400,13.8500,11.3300,交易,Information Technology,395647.0678,7.6252,-0.0365132424787863203908459758,0.003202562049639711769415532,7.6252,12.888277849914212,1.387044227032859
002186.SZ,2010-01-04,35.3700,34.7500,35.2300,37.9600,31.0600,交易,Consumer Discretionary,486541.72,2.9351,-0.0039581566299123551031947979,0.032642634118648878796480272,2.9351,13.095077932327097,-0.30772729352844497
002312.SZ,2010-01-04,47.0100,46.4600,47.4000,51.7100,42.3100,交易,Information Technology,280371.0,5.8559,0.008296107211231652839821315,-0.0002109704641350210970464135,5.8559,12.543869005113518,0.6930675597083913
